Visit Date,temp,humidity,precip,windspeed,uvindex,number
2023-11-25,51.5,72.1,0.0,6.7,3,1.0
2023-11-26,55.8,72.9,0.0,4.5,5,0.0
2023-11-27,60.0,59.2,0.0,11.2,6,1.0
2023-11-28,55.4,60.1,0.0,11.2,6,0.0
2023-11-29,59.9,55.8,0.0,11.2,6,0.0
2023-11-30,52.5,60.7,0.0,11.3,5,0.0
2023-12-01,44.9,43.1,0.0,15.8,6,0.0
2023-12-02,45.7,53.4,0.0,4.5,6,1.0
2023-12-03,48.5,60.1,0.008,6.7,4,0.0
2023-12-04,48.3,87.9,0.084,4.5,1,1.0
2023-12-05,52.2,74.6,0.0,8.9,6,2.0
2023-12-06,52.5,62.9,0.0,13.5,6,0.0
2023-12-07,53.7,59.4,0.0,11.2,6,0.0
2023-12-08,58.9,56.2,0.0,11.2,6,0.0
2023-12-09,64.8,60.1,0.016,8.9,3,0.0
2023-12-10,64.7,70.9,0.005,6.7,3,0.0
2023-12-11,56.0,87.5,0.076,17.9,2,1.0
2023-12-12,45.5,78.7,0.009,15.7,4,3.0
2023-12-13,52.3,72.3,0.0,13.4,5,2.0
2023-12-14,64.5,73.4,0.0,13.4,6,0.0
2023-12-15,51.2,84.4,0.153,17.9,2,0.0
2023-12-16,36.0,65.0,0.176,20.1,5,1.0
2023-12-17,34.6,45.0,0.0,15.7,6,0.0
2023-12-18,38.9,78.3,0.467,6.7,1,1.0
2023-12-19,39.2,89.8,0.428,13.4,1,0.0
2023-12-20,37.6,62.4,0.016,17.9,5,0.0
2023-12-21,30.9,45.8,0.0,17.9,6,0.0
2023-12-22,28.0,49.1,0.0,15.7,6,0.0
2023-12-23,32.5,60.9,0.0,6.7,5,6.0
2023-12-24,35.9,55.0,0.0,11.2,6,2.0
2023-12-25,36.1,62.1,0.0,9.1,6,0.0
2023-12-26,39.8,64.4,0.0,11.2,5,1.0
2023-12-27,46.3,73.7,0.0,4.7,6,1.0
2023-12-28,48.2,80.7,0.0,6.7,5,0.0
2023-12-29,50.4,80.9,0.0,4.5,6,0.0
2023-12-30,52.6,76.8,0.0,8.9,6,0.0
2023-12-31,50.4,58.3,0.0,13.4,6,0.0
2024-01-01,44.8,64.2,0.0,8.9,3,1.0
2024-01-02,45.5,75.9,0.003,8.9,6,0.0
2024-01-03,44.2,77.4,0.073,15.7,5,1.0
2024-01-04,42.2,68.1,0.0,11.2,6,0.0
2024-01-05,49.0,60.7,0.001,6.7,6,0.0
2024-01-06,48.5,71.4,0.0,11.2,6,0.0
2024-01-07,46.0,70.3,0.0,8.9,5,0.0
2024-01-08,43.0,78.9,0.006,6.7,5,1.0
2024-01-09,51.0,75.7,0.0,11.1,6,3.0
2024-01-10,45.2,63.3,0.0,17.9,5,1.0
2024-01-11,41.0,64.6,0.0,4.5,6,1.0
2024-01-12,48.3,56.4,0.0,4.5,6,1.0
2024-01-13,50.6,56.8,0.0,8.9,6,5.0
2024-01-14,55.3,52.4,0.0,13.4,6,3.0
2024-01-15,45.2,72.3,0.0,9.0,5,3.0
2024-01-16,47.4,62.7,0.0,13.3,5,0.0
2024-01-17,55.5,69.0,0.0,15.5,6,0.0
2024-01-18,51.3,80.3,0.016,8.9,5,0.0
2024-01-19,49.3,94.4,0.124,6.7,2,0.0
2024-01-20,44.8,88.7,0.267,17.9,1,0.0
2024-01-21,41.3,84.7,0.011,13.4,3,0.0
2024-01-22,34.7,58.1,0.003,15.7,2,2.0
2024-01-23,30.0,49.8,0.0,17.9,7,1.0
2024-01-24,33.1,40.4,0.0,15.7,7,1.0
2024-01-25,37.9,42.3,0.0,13.3,7,0.0
2024-01-26,38.0,52.5,0.0,8.9,6,0.0
2024-01-27,40.0,53.0,0.0,8.9,6,1.0
2024-01-28,39.2,58.0,0.0,11.2,7,0.0
2024-01-29,43.4,72.2,0.245,6.7,2,2.0
2024-01-30,50.6,89.5,0.248,6.6,3,0.0
2024-01-31,56.6,89.8,0.111,8.9,4,5.0
2024-02-01,51.4,91.5,0.329,11.2,2,1.0
2024-02-02,43.0,90.0,0.549,8.9,1,0.0
2024-02-03,43.0,91.3,0.138,11.2,1,0.0
2024-02-04,42.1,90.9,0.385,11.2,1,0.0
2024-02-05,38.8,74.2,0.014,15.7,5,2.0
2024-02-06,35.4,88.2,0.429,6.7,1,2.0
2024-02-07,37.2,87.6,0.085,11.1,2,1.0
2024-02-08,39.1,68.6,0.0,11.2,6,0.0
2024-02-09,40.6,67.4,0.0,8.9,7,0.0
2024-02-10,44.9,67.0,0.0,6.7,7,0.0
2024-02-11,47.7,63.6,0.0,11.2,7,0.0
2024-02-12,50.2,63.5,0.0,17.8,8,0.0
2024-02-13,59.1,68.0,0.004,17.9,6,1.0
2024-02-14,63.5,72.1,0.008,6.7,7,3.0
2024-02-15,50.4,83.5,0.228,15.7,2,4.0
2024-02-16,44.7,65.9,0.064,8.9,6,1.0
2024-02-17,53.4,69.8,0.0,13.4,6,2.0
2024-02-18,65.2,70.7,0.005,15.7,6,0.0
2024-02-19,63.1,76.0,0.008,11.2,7,1.0
2024-02-20,49.4,93.8,0.02,6.7,2,1.0
2024-02-21,46.9,92.1,0.66,13.4,3,0.0
2024-02-22,37.5,88.9,1.689,13.3,1,1.0
2024-02-23,35.6,86.7,0.312,13.4,3,0.0
2024-02-24,36.2,85.2,0.33,15.5,1,5.0
2024-02-25,34.6,72.3,0.016,15.7,5,3.0
2024-02-26,39.7,71.8,0.031,11.2,3,2.0
2024-02-27,43.4,69.1,0.0,8.9,6,2.0
2024-02-28,42.7,93.1,1.116,6.7,1,2.0
2024-02-29,43.5,86.8,1.171,15.7,1,0.0
2024-03-01,42.0,70.2,0.05,13.4,4,0.0
2024-03-02,39.9,63.7,0.0,8.9,8,0.0
2024-03-03,45.9,63.9,0.0,15.7,8,1.0
2024-03-04,54.6,77.7,0.117,13.4,4,2.0
2024-03-05,54.4,90.9,0.735,13.4,4,1.0
2024-03-06,48.3,78.4,0.068,15.5,6,0.0
2024-03-07,47.4,61.1,0.0,13.4,8,0.0
2024-03-08,48.6,53.5,0.0,15.7,9,0.0
2024-03-09,46.4,57.8,0.0,8.9,9,1.0
2024-03-10,48.7,68.3,0.0,13.4,9,3.0
2024-03-11,50.2,89.1,0.491,6.7,3,5.0
2024-03-12,52.7,75.4,0.048,13.4,8,1.0
2024-03-13,49.2,59.1,0.0,13.4,8,0.0
2024-03-14,55.2,63.1,0.0,4.5,4,2.0
2024-03-15,54.4,82.6,0.01,11.1,2,1.0
2024-03-16,62.6,81.5,0.071,8.9,6,0.0
2024-03-17,57.8,83.7,0.028,11.2,1,0.0
2024-03-18,48.6,79.4,0.073,8.9,2,2.0
2024-03-19,54.7,62.8,0.031,13.4,9,0.0
2024-03-20,54.4,52.3,0.0,11.1,9,0.0
2024-03-21,56.1,54.2,0.0,17.7,9,0.0
2024-03-22,65.0,61.0,0.0,13.4,8,0.0
2024-03-23,70.6,68.6,0.094,11.2,7,5.0
2024-03-24,72.4,80.4,0.104,11.2,7,1.0
2024-03-25,66.9,79.8,0.536,17.9,6,1.0
2024-03-26,56.2,69.1,0.001,24.4,6,2.0
2024-03-27,55.1,78.3,0.0,17.9,8,1.0
2024-03-28,57.5,84.8,0.535,15.7,4,0.0
2024-03-29,65.9,67.9,0.0,13.4,9,3.0
2024-03-30,70.6,61.5,0.0,13.4,8,1.0
2024-03-31,63.2,81.8,0.444,13.4,2,0.0
2024-04-01,65.9,75.3,0.036,17.9,9,0.0
2024-04-02,70.8,79.7,0.389,17.9,8,0.0
2024-04-03,69.8,77.2,0.708,17.9,5,0.0
2024-04-04,55.8,76.3,0.343,8.9,2,0.0
2024-04-05,56.3,73.7,0.106,8.9,9,0.0
2024-04-06,55.8,93.2,0.275,4.5,1,4.0
2024-04-07,57.7,92.2,0.082,6.7,2,0.0
2024-04-08,55.4,95.5,0.664,8.9,1,0.0
2024-04-09,60.1,63.2,0.0,8.9,10,1.0
2024-04-10,60.2,70.5,0.0,13.3,8,1.0
2024-04-11,66.0,77.4,0.051,11.2,5,1.0
2024-04-12,64.8,90.5,0.321,8.9,2,0.0
2024-04-13,66.4,85.0,0.027,8.9,5,0.0
2024-04-14,69.8,85.6,1.488,15.7,5,0.0
2024-04-15,72.8,80.6,0.004,11.2,5,2.0
2024-04-16,72.2,79.7,0.69,8.9,5,2.0
2024-04-17,63.2,93.7,0.492,8.9,1,2.0
2024-04-18,64.2,63.6,0.007,11.2,10,1.0
2024-04-19,62.2,69.1,0.094,15.7,5,1.0
2024-04-20,70.9,78.6,0.073,8.9,6,2.0
2024-04-21,63.8,87.7,0.624,6.7,6,2.0
2024-04-22,62.4,89.8,0.475,8.9,3,1.0
2024-04-23,61.9,91.0,0.569,8.9,2,4.0
2024-04-24,67.9,55.6,0.0,8.9,10,1.0
2024-04-25,64.3,55.9,0.015,13.3,4,2.0
2024-04-26,65.9,79.9,0.057,11.2,7,0.0
2024-04-27,67.0,84.6,0.0,11.2,4,2.0
2024-04-28,69.5,87.6,0.037,11.2,3,3.0
2024-04-29,72.8,81.9,0.273,13.4,4,0.0
2024-04-30,61.5,92.7,1.105,11.2,1,0.0
2024-05-01,61.3,69.9,0.066,11.2,4,2.0
2024-05-02,62.5,68.7,0.0,8.9,8,1.0
2024-05-03,65.0,68.5,0.0,11.2,8,0.0
2024-05-04,62.1,85.8,0.5,11.2,2,1.0
2024-05-05,70.1,87.5,0.058,13.4,3,0.0
2024-05-06,72.3,72.1,0.001,8.9,6,2.0
2024-05-07,70.8,77.0,0.008,11.2,7,4.0
2024-05-08,67.0,70.7,0.012,13.4,9,0.0
2024-05-09,63.5,66.6,0.0,13.4,8,1.0
2024-05-10,69.3,62.6,0.0,17.9,10,0.0
2024-05-11,72.1,85.1,0.821,11.2,5,1.0
2024-05-12,64.9,86.6,1.176,11.2,3,0.0
2024-05-13,65.8,61.2,0.0,8.9,10,1.0
2024-05-14,67.2,53.5,0.0,8.9,10,4.0
2024-05-15,67.6,62.2,0.0,17.9,10,0.0
2024-05-16,67.1,50.9,0.0,15.7,10,2.0
2024-05-17,72.3,54.4,0.0,15.6,10,3.0
2024-05-18,74.7,71.9,0.0,13.4,9,0.0
2024-05-19,73.4,74.9,0.0,13.3,9,0.0
2024-05-20,74.8,76.9,0.02,13.4,5,1.0
2024-05-21,73.4,76.2,0.009,13.4,6,1.0
2024-05-22,72.5,74.0,0.003,6.7,7,1.0
2024-05-23,74.8,75.0,0.004,11.2,6,0.0
2024-05-24,76.7,78.1,0.044,11.2,9,2.0
2024-05-25,76.2,81.8,0.002,17.9,4,1.0
2024-05-26,81.7,77.3,0.03,11.2,9,0.0
2024-05-27,70.3,93.9,1.542,13.4,2,5.0
2024-05-28,69.6,61.4,0.034,11.2,10,5.0
2024-05-29,68.6,65.0,0.0,13.4,10,4.0
2024-05-30,73.9,72.7,0.022,11.2,7,1.0
2024-05-31,69.1,92.9,0.461,6.7,2,2.0
2024-06-01,69.3,81.3,0.116,6.7,4,1.0
2024-06-02,72.0,59.9,0.018,11.2,6,1.0
2024-06-03,74.1,51.9,0.001,8.9,10,0.0
2024-06-04,74.6,65.1,0.0,8.9,10,1.0
2024-06-05,68.1,86.7,0.248,6.7,2,1.0
2024-06-06,65.4,91.8,0.095,4.5,2,3.0
2024-06-07,70.9,84.7,0.017,8.8,4,4.0
2024-06-08,76.0,78.1,0.007,6.7,8,0.0
2024-06-09,76.4,73.0,0.022,6.7,4,0.0
2024-06-10,69.9,95.2,0.869,8.9,1,2.0
2024-06-11,72.4,97.8,0.344,4.5,5,1.0
2024-06-12,75.5,87.9,0.101,8.9,5,2.0
2024-06-13,77.6,79.3,0.015,11.2,8,2.0
2024-06-14,79.5,78.0,0.003,11.2,8,1.0
2024-06-15,81.6,76.1,0.001,13.3,8,0.0
2024-06-16,79.9,79.4,0.025,13.3,8,3.0
2024-06-17,72.0,84.9,0.961,8.9,4,0.0
2024-06-18,73.2,81.2,0.03,17.9,9,1.0
2024-06-19,76.1,92.1,0.216,8.9,4,0.0
2024-06-20,79.6,91.0,0.683,13.3,3,0.0
2024-06-21,84.3,82.8,0.008,8.9,4,1.0
2024-06-22,88.8,72.4,0.087,11.1,8,1.0
2024-06-23,80.4,80.1,0.014,13.4,4,1.0
2024-06-24,76.6,95.2,1.461,8.8,2,0.0
2024-06-25,72.4,97.6,2.157,6.6,1,2.0
2024-06-26,75.2,96.4,0.498,6.7,3,2.0
2024-06-27,77.9,97.4,0.5,6.7,1,7.0
2024-06-28,79.9,90.4,0.359,8.9,3,4.0
2024-06-29,83.8,82.8,0.008,13.3,5,1.0
2024-06-30,85.1,80.2,0.43,13.4,6,1.0
2024-07-01,85.1,86.0,0.01,8.9,7,2.0
2024-07-02,88.7,71.9,0.0,17.9,9,4.0
2024-07-03,86.8,73.7,0.319,11.2,8,1.0
2024-07-04,90.6,66.4,0.0,13.4,9,2.0
2024-07-05,91.5,66.4,0.0,15.5,9,7.0
2024-07-06,90.6,66.9,0.0,13.4,9,0.0
2024-07-07,92.3,65.3,0.004,13.4,9,7.0
2024-07-08,89.4,65.9,0.044,13.4,9,2.0
2024-07-09,89.0,69.2,0.012,15.7,8,4.0
2024-07-10,92.1,63.5,0.008,13.4,8,1.0
2024-07-11,87.1,75.2,0.008,13.4,8,1.0
2024-07-12,82.3,87.5,0.241,8.9,6,1.0
2024-07-13,84.3,80.6,0.275,15.7,5,2.0
2024-07-14,82.5,81.3,0.47,22.1,3,0.0
2024-07-15,84.9,79.4,0.017,11.2,5,2.0
2024-07-16,88.5,69.1,0.0,17.9,9,0.0
2024-07-17,89.7,68.0,0.028,15.5,9,2.0
2024-07-18,88.8,70.8,0.212,26.5,9,0.0
2024-07-19,88.0,70.5,0.118,11.2,9,2.0
2024-07-20,89.1,68.9,0.0,17.7,9,3.0
2024-07-21,89.7,69.1,0.0,15.7,8,1.0
2024-07-22,89.7,66.4,0.0,17.9,9,2.0
2024-07-23,89.4,67.1,0.0,15.7,9,5.0
2024-07-24,87.6,71.9,0.027,17.9,8,1.0
2024-07-25,84.9,82.4,0.094,22.4,7,2.0
2024-07-26,81.7,90.6,0.937,22.2,5,1.0
2024-07-27,86.3,75.7,0.353,24.6,7,3.0
2024-07-28,87.9,69.6,0.012,20.1,9,0.0
2024-07-29,87.5,71.0,0.0,17.9,8,2.0
2024-07-30,87.9,70.9,0.0,15.7,8,1.0
2024-07-31,90.5,66.5,0.0,13.4,9,0.0
2024-08-01,92.6,63.5,0.035,11.2,9,1.0
2024-08-02,93.8,62.8,0.004,13.4,9,3.0
2024-08-03,94.1,59.0,0.004,15.5,9,2.0
2024-08-04,92.5,60.8,0.151,13.4,9,0.0
2024-08-05,90.2,68.5,0.114,11.2,9,0.0
2024-08-06,89.5,64.4,0.001,15.5,9,2.0
2024-08-07,89.7,67.1,0.0,13.4,9,1.0
2024-08-08,90.9,65.2,0.0,11.1,9,1.0
2024-08-09,91.6,63.8,0.004,13.4,9,0.0
2024-08-10,91.3,64.4,0.0,13.3,9,0.0
2024-08-11,91.8,66.9,0.038,13.4,9,1.0
2024-08-12,90.3,68.2,0.031,13.4,9,5.0
2024-08-13,89.1,68.6,0.203,13.4,8,2.0
2024-08-14,87.8,71.5,0.263,9.0,7,2.0
2024-08-15,86.4,71.5,0.013,13.4,8,3.0
2024-08-16,87.2,69.3,0.004,13.4,8,4.0
2024-08-17,87.5,67.3,0.02,11.2,7,6.0
2024-08-18,88.0,68.1,0.056,15.7,8,2.0
2024-08-19,86.5,74.4,0.016,15.6,7,9.0
2024-08-20,89.1,67.8,0.001,15.7,8,3.0
2024-08-21,87.6,70.0,0.006,20.1,7,2.0
2024-08-22,88.4,66.3,0.042,8.9,8,4.0
2024-08-23,89.9,62.8,0.0,8.9,8,0.0
2024-08-24,88.6,67.3,0.0,8.9,9,0.0
2024-08-25,88.8,67.3,0.004,11.2,8,3.0
2024-08-26,89.4,63.6,0.0,11.1,9,3.0
2024-08-27,86.7,72.8,0.102,20.1,7,0.0
2024-08-28,81.5,84.3,0.097,8.9,3,0.0
2024-08-29,83.8,81.3,0.028,8.9,8,0.0
2024-08-30,87.3,69.4,0.0,8.9,8,0.0
2024-08-31,87.3,68.9,0.0,8.9,9,6.0
2024-09-01,88.0,73.5,0.024,11.2,7,1.0
2024-09-02,89.1,73.2,0.0,8.9,8,2.0
2024-09-03,85.0,82.7,0.032,11.1,8,8.0
2024-09-04,86.2,70.9,0.0,13.3,7,6.0
2024-09-05,85.5,71.3,0.0,11.2,8,2.0
2024-09-06,85.9,70.0,0.0,13.3,7,2.0
2024-09-07,85.9,70.9,0.207,11.2,7,1.0
2024-09-08,83.6,79.6,0.195,8.9,7,1.0
2024-09-09,83.1,82.6,0.043,6.7,7,2.0
2024-09-10,78.9,93.4,2.332,13.4,2,1.0
2024-09-11,80.7,95.2,0.105,6.7,7,0.0
2024-09-12,84.5,80.9,0.032,13.4,7,0.0
2024-09-13,84.9,75.7,0.016,13.4,7,0.0
2024-09-14,83.1,79.7,0.056,8.9,7,2.0
2024-09-15,84.1,83.5,0.247,15.7,6,2.0
2024-09-16,82.0,89.5,0.774,17.9,2,5.0
2024-09-17,84.3,81.7,0.129,15.7,8,2.0
2024-09-18,82.9,84.1,0.114,11.2,7,2.0
2024-09-19,82.6,92.9,0.762,8.9,4,0.0
2024-09-20,85.2,83.1,0.009,17.9,6,0.0
2024-09-21,79.3,88.9,0.218,13.4,2,1.0
2024-09-22,74.3,69.5,0.032,15.5,3,2.0
2024-09-23,70.3,75.6,0.252,11.2,4,6.0
2024-09-24,71.7,82.3,0.163,8.9,3,4.0
2024-09-25,73.2,87.7,0.042,4.5,3,4.0
2024-09-26,77.5,81.0,0.01,6.7,6,0.0
2024-09-27,75.5,89.4,0.365,6.7,2,3.0
2024-09-28,76.6,79.3,0.001,8.9,7,0.0
2024-09-29,77.3,87.4,0.061,6.7,5,0.0
2024-09-30,79.7,84.7,0.032,11.2,6,0.0
2024-10-01,73.9,82.7,0.105,17.7,4,1.0
2024-10-02,70.6,57.9,0.02,13.4,7,1.0
2024-10-03,68.6,58.1,0.008,15.7,4,1.0
2024-10-04,70.0,63.7,0.01,13.4,3,2.0
2024-10-05,69.9,93.8,0.74,9.0,0,1.0
2024-10-06,70.0,94.8,0.903,8.9,2,1.0
2024-10-07,68.1,92.6,0.302,11.2,1,4.0
2024-10-08,65.4,82.4,0.278,11.1,2,1.0
2024-10-09,64.1,70.9,0.001,8.9,7,3.0
2024-10-10,64.4,68.2,0.0,8.9,8,2.0
2024-10-11,67.5,73.7,0.0,6.7,7,1.0
2024-10-12,70.3,78.4,0.032,6.7,6,3.0
2024-10-13,74.2,81.6,0.012,11.2,6,2.0
2024-10-14,77.3,78.6,0.06,6.7,7,3.0
2024-10-15,74.8,86.5,0.526,11.1,4,1.0
2024-10-16,74.0,86.1,0.108,8.9,4,1.0
2024-10-17,75.6,86.5,0.009,6.7,5,1.0
2024-10-18,80.0,76.8,0.002,11.2,7,1.0
2024-10-19,70.1,79.0,0.104,15.7,4,2.0
2024-10-20,65.5,71.4,0.02,11.2,5,1.0
2024-10-21,67.2,85.8,0.0,6.7,5,1.0
2024-10-22,67.7,80.3,0.0,13.4,4,0.0
2024-10-23,63.0,64.5,0.0,15.7,4,1.0
2024-10-24,65.5,63.3,0.004,11.2,3,1.0
2024-10-25,66.8,87.3,0.607,11.2,2,5.0
2024-10-26,72.9,96.1,0.305,6.7,2,3.0
2024-10-27,69.1,88.3,0.199,17.7,4,0.0
2024-10-28,65.5,77.9,0.234,13.3,7,3.0
2024-10-29,63.0,71.0,0.004,11.2,7,1.0
2024-10-30,65.2,79.0,0.056,9.0,4,2.0
2024-10-31,67.3,91.6,0.955,9.0,1,0.0
2024-11-01,67.4,95.0,4.86,22.2,1,0.0
2024-11-02,65.1,78.1,0.089,20.1,4,2.0
2024-11-03,64.6,80.1,0.0,6.7,6,0.0
2024-11-04,64.7,79.9,0.005,11.2,6,1.0
2024-11-05,64.3,65.5,0.001,11.2,6,1.0
2024-11-06,58.4,65.4,0.0,8.9,5,0.0
2024-11-07,59.7,67.2,0.008,8.9,4,1.0
2024-11-08,62.4,77.3,0.007,8.9,3,1.0
2024-11-09,67.0,84.4,0.002,6.7,4,0.0
2024-11-10,64.8,92.7,0.319,8.9,2,3.0
2024-11-11,65.0,76.2,0.0,8.9,3,1.0
2024-11-12,63.1,80.4,0.0,6.7,6,1.0
2024-11-13,66.6,80.2,0.0,11.2,5,0.0
2024-11-14,67.7,93.9,1.513,6.7,3,0.0
2024-11-15,70.2,97.0,1.453,6.7,1,2.0
2024-11-16,69.9,92.0,0.151,8.9,3,1.0
2024-11-17,63.2,83.1,0.182,13.4,0,0.0
2024-11-18,59.1,63.0,0.02,13.4,3,0.0
2024-11-19,57.3,71.1,0.0,8.9,3,0.0
2024-11-20,56.9,72.6,0.0,8.9,3,0.0
2024-11-21,54.7,71.8,0.0,11.2,4,1.0
2024-11-22,53.0,76.6,0.0,8.9,6,0.0
2024-11-23,55.9,69.2,0.0,11.2,5,0.0
2024-11-24,57.5,72.1,0.043,6.7,5,1.0
2024-11-25,59.4,83.8,0.213,17.8,3,0.0
2024-11-26,51.3,53.0,0.334,22.4,6,0.0
2024-11-27,49.6,54.4,0.0,17.9,6,1.0
2024-11-28,49.8,45.9,0.0,20.1,6,4.0
2024-11-29,50.2,41.3,0.0,13.4,6,5.0
2024-11-30,51.2,56.9,0.0,4.5,6,0.0
2024-12-01,55.0,58.1,0.0,6.7,6,1.0
2024-12-02,55.9,62.7,0.0,6.7,6,2.0
2024-12-03,55.2,77.6,0.0,8.9,4,1.0
2024-12-04,57.5,70.7,0.0,6.7,4,1.0
2024-12-05,52.3,83.5,0.012,8.9,1,2.0
2024-12-06,50.4,82.3,0.066,6.7,1,1.0
2024-12-07,51.3,71.0,0.02,13.4,4,2.0
2024-12-08,46.6,56.0,0.0,11.2,5,1.0
2024-12-09,46.2,73.5,0.0,4.5,5,2.0
2024-12-10,50.7,89.3,0.009,6.7,1,3.0
2024-12-11,48.4,91.5,0.373,13.4,0,1.0
2024-12-12,45.9,80.6,0.006,11.2,3,1.0
2024-12-13,46.4,75.7,0.077,15.7,4,1.0
2024-12-14,41.6,64.9,0.0,13.4,6,2.0
2024-12-15,39.4,55.6,0.0,8.9,6,1.0
2024-12-16,41.3,59.4,0.0,6.7,6,0.0
2024-12-17,43.9,58.6,0.0,6.7,6,0.0
2024-12-18,43.8,62.7,0.0,20.0,5,0.0
2024-12-19,42.2,59.0,0.0,13.4,4,1.0
2024-12-20,42.1,67.5,0.0,6.7,6,0.0
2024-12-21,41.5,56.9,0.0,15.7,6,0.0
2024-12-22,39.7,56.0,0.0,13.4,4,0.0
2024-12-23,44.2,72.3,0.001,6.7,2,2.0
2024-12-24,48.0,70.5,0.0,6.7,5,0.0
2024-12-25,48.1,77.6,0.014,6.7,4,0.0
2024-12-26,47.9,61.8,0.0,11.2,5,0.0
2024-12-27,45.9,60.6,0.0,8.9,5,0.0
2024-12-28,40.9,41.5,0.0,17.9,6,0.0
2024-12-29,38.4,55.4,0.0,6.7,6,0.0
2024-12-30,45.9,59.4,0.0,8.9,6,2.0
2024-12-31,44.3,55.1,0.0,11.2,6,1.0
